surface,rooms,floor,balcony,parking,age,district,price
248,6,12,0,1,32,luxe,1032646.1682925854
135,2,5,0,1,52,centre,531869.3980019597
210,1,4,1,1,15,calme,780201.2367692105
81,1,13,0,0,25,populaire,213636.79558029835
246,6,4,0,0,11,calme,962706.929075779
26,4,1,1,1,76,luxe,255304.64477433215
174,1,13,1,0,30,luxe,754160.6077262155
111,6,6,1,1,26,luxe,611095.6393124989
233,1,11,0,1,35,centre,929470.463226022
33,4,3,0,0,58,calme,134454.8399132592
218,5,13,1,0,2,calme,887908.5480453689
248,7,2,0,0,31,luxe,1053658.518651793
105,6,7,1,1,14,populaire,460550.53657530365
152,3,3,0,0,74,calme,533496.5888697093
202,3,14,1,1,65,populaire,705239.7336432665
149,6,10,0,1,62,calme,585256.4085569012
81,2,3,1,1,0,luxe,469374.3525165491
238,5,7,1,0,74,luxe,1005912.7870515005
168,2,0,1,0,4,calme,675983.2659205559
249,7,8,0,0,5,centre,1032317.4216348442
98,3,13,0,1,4,centre,523137.2734417593
168,4,6,0,1,72,calme,628323.8657247911
157,6,14,1,0,27,luxe,785236.9864069578
234,7,11,1,0,68,calme,880911.9580735915
77,1,1,1,0,43,populaire,269471.8597770858
139,3,10,1,0,15,luxe,691362.8212119854
186,5,11,1,0,70,centre,759598.5544208619
152,3,5,1,0,77,centre,592002.6216778995
84,5,7,1,0,21,calme,394528.2641250103
32,5,10,1,0,72,populaire,112830.71529367435
232,6,4,1,0,22,luxe,961392.0229599838
237,5,5,0,1,42,centre,960216.4650766777
232,2,11,1,0,67,calme,820649.5950986199
200,7,9,0,0,42,calme,779056.4973023309
101,4,7,1,1,25,luxe,547823.6219177587
248,3,12,0,1,40,calme,966925.0099731119
192,4,5,1,1,69,calme,704233.1337430608
179,7,11,0,1,30,calme,739663.0360889834
183,1,8,1,1,16,centre,746021.6663109334
228,7,14,1,1,8,centre,980742.7989682955
246,3,11,1,1,54,populaire,852086.5648353623
207,4,8,0,0,5,luxe,888219.8422835593
158,4,8,1,0,69,luxe,688102.8418198676
210,6,5,0,0,63,luxe,897780.3664704107
168,6,11,0,1,3,luxe,809658.3575831484
71,7,14,0,0,66,calme,324270.7588047702
202,7,11,0,1,55,luxe,929895.0688957982
136,1,8,0,0,17,populaire,460861.48075829796
45,5,2,1,1,31,luxe,329784.84523757023
215,3,4,0,0,47,luxe,840725.1465571289
53,6,1,0,0,28,calme,283782.14590528357
71,3,11,0,0,31,calme,355795.0564205671
131,1,12,0,0,24,calme,550797.8101998714
101,6,12,1,0,75,populaire,366539.73178165755
246,6,7,1,0,62,calme,937303.811688199
240,5,10,1,0,8,luxe,1060450.0089331632
199,3,12,0,1,70,populaire,673428.3577237561
176,3,3,0,1,13,centre,717165.1107555847
185,3,5,0,0,19,calme,683111.623055073
61,5,5,1,0,9,populaire,203334.43278401715
40,6,4,0,0,10,centre,298997.7158236469
61,1,11,1,0,38,calme,279022.129863237
160,3,11,0,1,18,centre,682627.7256401794
132,4,0,0,1,18,calme,581693.7806256227
124,5,10,1,0,42,populaire,524022.2104196122
211,2,6,0,0,60,calme,705834.8642456305
36,1,9,1,0,69,calme,157009.85320843683
139,4,14,0,0,71,populaire,462859.2660119529
156,3,7,1,1,64,populaire,589305.5397390974
188,2,0,0,1,22,luxe,810406.8685791169
148,1,9,0,1,59,luxe,688861.8605317482
149,5,6,0,1,9,populaire,595164.1141372512
79,2,3,0,0,62,calme,315085.58917499403
67,6,5,0,1,1,centre,381767.11967728665
48,7,8,1,0,35,populaire,202430.93288030554
116,2,14,1,1,56,centre,528823.7580332519
29,7,4,0,1,65,luxe,318444.49318093795
77,4,7,1,0,78,luxe,417155.13733348885
207,1,4,1,1,19,populaire,681540.9560612949
40,4,1,1,0,41,populaire,171583.3260316573
47,4,3,1,0,20,calme,284374.3246427048
222,3,13,0,0,65,luxe,901524.751825888
53,5,1,1,0,37,luxe,391024.12574114744
27,2,6,1,0,77,populaire,59262.89633793265
206,1,6,0,1,68,centre,748258.9047651258
233,6,13,0,1,23,calme,965149.6611875142
219,5,14,0,0,25,populaire,798207.8309298671
196,5,2,0,0,1,centre,778257.1042562862
98,1,13,0,0,45,calme,400952.92436735315
164,5,12,0,0,33,centre,758444.0438278961
207,3,6,0,1,61,calme,696402.4306978666
106,5,14,0,0,40,calme,458174.51450971427
107,3,0,1,1,14,calme,473490.5664760903
192,2,0,0,1,54,luxe,773375.3039136664
230,2,8,1,0,2,populaire,864790.4217157578
88,4,5,0,1,75,luxe,420245.1389295658
179,3,12,0,0,37,luxe,796033.3320753832
191,6,13,1,0,50,calme,737043.7498267463
212,2,11,0,1,16,populaire,737225.7179466825
106,5,4,0,0,48,populaire,372137.34949090646
120,1,12,1,0,20,populaire,407648.7965846368
27,1,5,1,1,23,populaire,144914.42097861416
96,7,5,1,1,39,calme,452655.5711360807
219,3,0,1,1,19,populaire,818307.4561593462
106,6,4,1,0,78,centre,479949.20795977477
62,4,8,1,1,34,centre,389667.7872461248
148,5,3,0,1,47,luxe,688279.5937094735
128,3,2,0,1,32,calme,506347.04350318824
198,7,0,0,1,55,luxe,851365.165777757
171,1,13,0,0,40,luxe,748689.1482718614
246,3,14,0,1,53,populaire,842020.2877361606
171,5,1,1,1,43,centre,756574.146023584
36,6,2,1,0,71,centre,186506.3322198509
152,6,3,0,1,10,populaire,574932.2644687089
167,2,6,1,1,13,populaire,634848.7369366956
40,5,5,0,0,41,calme,214138.7993678811
77,7,10,1,0,78,centre,342150.5223909141
178,2,7,0,0,11,luxe,777987.2983236018
129,2,13,0,0,16,luxe,622260.4116149527
247,2,8,0,0,77,calme,858454.7305978712
158,3,14,1,1,24,centre,707911.9643016622
199,7,5,1,1,25,populaire,789143.3628624516
162,1,6,0,1,46,luxe,708781.220927871
230,6,3,1,1,24,centre,964805.9039576381
154,3,1,0,0,59,centre,568445.0565942131
47,1,8,0,0,59,centre,256542.28862833368
70,6,8,1,0,26,populaire,302352.5611910692
205,7,14,0,1,42,luxe,934948.8875985096
24,7,3,0,0,75,populaire,101876.78323051886
24,5,11,0,0,19,centre,228113.83183602308
113,6,2,1,1,62,centre,519098.4232563975
115,6,9,0,0,79,luxe,551643.5415973531
27,7,13,0,0,24,luxe,346980.03067691776
83,6,10,0,1,26,populaire,392893.4557579481
157,4,5,0,1,51,populaire,578472.5934872559
57,5,13,1,0,9,populaire,262473.7690609599
130,3,13,0,1,49,centre,602182.9388947426
243,3,2,0,0,29,luxe,997679.8959991756
131,1,0,1,1,0,calme,517039.42304325145
239,3,3,1,1,53,luxe,1028795.8735599894
100,2,0,1,1,3,luxe,595215.2460694918
242,6,1,1,1,6,luxe,1087990.9753154414
155,3,2,1,0,29,calme,651950.9421601011
123,1,7,1,0,64,populaire,341987.0821337633
172,1,9,0,0,28,calme,639229.3016570214
92,2,3,0,1,24,luxe,468402.6731402545
213,1,3,1,0,39,luxe,861318.8667767958
226,7,12,0,1,25,centre,959050.1486718585
197,4,9,1,0,16,luxe,948182.6342349102
214,7,8,0,1,30,calme,904525.0813554587
68,6,6,1,1,60,calme,366859.4989985539
55,6,1,1,1,7,calme,335840.2128621236
145,6,2,0,0,68,populaire,474879.3923895844
87,5,3,1,0,0,centre,465556.7503161485
97,3,3,0,0,78,populaire,235022.36865835282
124,4,9,1,0,70,calme,523351.776538081
188,3,7,1,1,45,populaire,618485.7661145629
236,4,9,0,1,19,centre,961161.0586297342
141,3,13,1,1,39,centre,625483.5234726295
138,2,9,0,1,1,centre,645408.9668102075
209,7,5,0,0,60,centre,844680.2248424016
133,1,2,0,0,70,calme,464667.3256344616
29,1,10,0,1,76,luxe,154998.80446761707
168,7,8,0,0,29,calme,679973.4352169855
183,2,9,1,1,29,calme,705490.4403880204
159,4,7,1,1,44,calme,645977.1318891058
110,7,8,0,1,23,calme,504040.5154799682
21,5,14,1,0,55,populaire,98141.90721004434
137,4,4,0,1,60,centre,531720.5432418771
32,1,2,1,0,12,luxe,282051.28369179
200,5,3,0,1,79,luxe,899490.2410707324
179,3,13,1,0,55,luxe,856369.5960449214
114,5,12,0,0,14,calme,539510.1555859161
163,4,11,1,1,10,centre,682608.978374677
51,2,4,0,1,11,centre,286809.77753719816
51,3,8,0,0,2,luxe,357522.2879434597
143,4,8,1,0,23,luxe,703096.5546824409
245,3,13,0,0,8,calme,985295.1236975075
30,5,2,0,1,45,luxe,282616.47182764584
29,1,6,1,1,70,calme,100922.9537357575
34,4,5,1,0,59,luxe,309844.6102505991
36,2,14,0,0,10,centre,255150.01883874173
187,7,3,0,0,9,centre,824655.8183943031
165,5,4,0,1,2,centre,763813.4292812255
202,4,13,0,1,18,populaire,744828.0899452491
220,2,14,1,0,1,luxe,946563.3859775905
172,4,9,0,0,16,populaire,630512.5968447998
78,5,1,0,1,1,centre,413689.21401254967
97,4,10,1,1,52,luxe,534702.3098903872
143,3,6,1,0,15,populaire,565008.7817193147
236,5,13,0,0,9,centre,978987.0080521152
133,4,3,1,0,67,centre,594698.3534794244
41,7,1,1,1,42,luxe,367337.60846312385
177,1,10,1,0,57,luxe,748919.2372347125
231,4,5,0,0,59,calme,801685.5084401118
232,3,10,0,0,23,luxe,995722.2505803701
191,2,11,0,1,75,centre,708014.1339545881
51,7,1,1,1,15,calme,326511.142956457
198,2,9,0,1,8,calme,779601.5485823174
193,7,1,0,0,5,luxe,888120.181870586
132,2,6,0,1,64,centre,532554.5577776823
139,1,0,1,1,77,populaire,441493.2155442022
168,3,6,0,1,23,centre,705973.9290360735
246,5,9,0,1,9,centre,1084099.4370716813
141,2,4,0,1,72,luxe,596338.5590411018
51,7,0,0,0,26,populaire,233225.98185766744
241,3,5,1,0,2,calme,974169.4571818219
138,4,6,0,0,37,populaire,444777.3637542516
58,1,0,0,0,72,luxe,292693.5437156172
31,3,8,1,0,73,centre,187187.4396036783
194,3,14,1,1,72,centre,785140.2676123333
37,5,6,1,1,16,populaire,194466.241444687
168,3,0,1,0,47,populaire,584758.8252268182
160,5,2,1,1,48,luxe,688104.1850690795
168,1,4,0,0,42,populaire,541044.3957426348
145,1,3,1,0,6,luxe,669891.9577827905
155,4,1,1,1,67,calme,570920.4025505432
65,5,14,1,0,73,populaire,253874.2447976979
123,5,0,0,1,20,centre,591464.1241220625
154,2,3,0,0,77,populaire,502103.83382533543
170,2,6,0,1,24,centre,728540.1333012977
243,4,10,1,1,60,calme,889586.4466243089
222,1,3,0,1,27,calme,830369.1127701022
105,6,8,1,1,77,populaire,414786.4188310691
169,2,13,1,1,51,luxe,695931.6149211333
108,3,7,0,1,12,centre,558771.5665041552
41,1,7,0,0,33,calme,136873.1297409393
111,6,4,0,0,66,populaire,343807.9050435461
48,3,11,1,1,3,calme,314983.4801383624
32,7,14,0,1,43,populaire,225474.60517787287
229,5,0,0,0,14,centre,889477.736332449
21,1,14,0,0,7,populaire,60934.90130559589
48,7,8,0,0,4,centre,367654.2497585045
232,4,1,0,0,65,calme,833932.978947408
226,5,5,1,0,72,centre,866555.9484290291
199,5,9,1,1,45,centre,840794.1026986567
46,3,13,0,0,64,luxe,368534.9719853179
69,7,4,1,0,65,calme,332597.4516320706
114,5,9,1,0,25,centre,547658.7988423805
226,2,12,1,1,30,luxe,1007394.3449149774
170,1,14,0,0,50,luxe,745469.5824805639
107,2,7,1,0,40,centre,490900.0552116054
63,3,10,0,1,50,populaire,201352.54217776493
224,6,2,1,1,18,centre,942957.6160487203
41,3,5,0,0,72,populaire,90903.53443200259
190,1,5,1,1,2,centre,770205.4929941086
184,5,9,1,0,37,calme,697052.2369029494
208,7,2,0,0,69,luxe,924893.1107956318
116,7,11,0,1,44,centre,575262.8520731627
203,4,11,1,0,70,centre,850562.438293543
22,3,14,0,1,40,centre,210140.32082041708
210,1,11,0,1,24,populaire,752592.4440563471
137,4,6,0,1,49,calme,536387.9608525514
38,5,10,0,1,0,calme,293247.7313397446
42,6,3,1,0,53,centre,216813.54492983228
176,3,4,0,0,12,luxe,801138.0717087862
49,6,8,1,0,39,luxe,401238.29127403075
58,1,5,1,1,20,centre,315467.2876643742
127,6,9,0,0,40,populaire,475733.25545849255
130,6,14,0,1,60,luxe,700532.8676791141
44,1,12,0,0,32,calme,189105.70736652726
147,1,3,0,1,72,luxe,641093.3168995464
248,3,7,1,0,28,luxe,1079698.990800849
130,6,8,1,0,54,centre,562443.8332479224
155,4,9,0,1,31,luxe,707132.3047983927
125,1,4,1,0,10,centre,562387.7117534018
205,5,1,0,1,51,calme,781971.0059174711
163,6,14,1,1,35,luxe,807703.4196647758
91,1,14,1,0,30,centre,426596.63292396814
148,4,5,1,0,13,centre,614544.3951352307
127,7,10,0,0,62,calme,505003.357901952
24,3,14,0,1,51,luxe,282436.089228075
22,6,11,1,1,53,populaire,120920.0628148982
212,7,7,0,1,49,luxe,931518.8718622098
151,1,12,0,1,53,centre,587318.195093743
123,1,4,1,1,72,centre,499654.9835304469
246,5,0,0,1,34,calme,962240.6495447787
243,5,7,0,1,29,calme,976279.8808865218
83,6,8,1,1,54,populaire,310818.7817299822
125,7,0,1,1,0,populaire,571247.864792168
117,7,7,1,0,14,centre,577915.4347405145
236,1,9,1,1,24,populaire,795807.43293655
29,6,11,0,1,19,populaire,168065.75895758337
168,1,1,0,0,70,populaire,479905.0674882351
147,5,3,1,0,15,luxe,732779.0294201463
65,4,12,1,1,51,luxe,433843.6206714708
238,2,14,0,0,64,centre,851306.5776618273
174,2,14,0,0,69,luxe,781132.6210691337
85,1,1,0,1,0,populaire,290147.42140077916
188,7,1,1,1,15,populaire,675442.5687271061
131,5,9,1,0,26,populaire,533923.3312513533
32,3,2,1,1,17,luxe,332318.0558015431
156,3,13,1,0,76,calme,573319.3559308663
183,2,7,0,1,43,populaire,632952.3634142502
105,4,3,1,1,49,populaire,376003.35820712394
109,2,6,1,0,73,calme,347909.96474728466
77,1,11,0,0,13,calme,286552.40627232514
73,4,9,1,0,51,centre,386069.0185178722
31,3,2,0,0,74,centre,160880.61833107885
228,7,9,1,0,49,luxe,1029463.2851013737
225,5,11,0,1,16,calme,939729.8014531722
33,5,13,0,1,2,centre,190231.16240768085
140,1,14,0,0,61,populaire,434768.99473702814
181,2,13,1,0,20,centre,719847.4406460561
200,1,12,1,0,32,populaire,693160.4667660657
140,5,10,1,1,0,populaire,519420.10183986847
39,3,13,1,1,69,populaire,156421.57095302915
94,5,2,1,0,55,luxe,512810.0787779054
163,4,1,1,1,3,calme,752712.8162753121
242,7,12,0,1,21,luxe,1086994.6898699307
89,7,11,1,0,76,centre,442818.2929760164
75,6,5,1,0,57,centre,399609.34525618464
230,5,5,0,1,43,calme,933566.4131975368
120,5,0,0,1,56,calme,440059.7165276035
205,7,6,1,1,39,centre,902357.2323189287
151,6,11,0,1,55,calme,627426.1567590876
130,4,13,1,1,62,calme,485488.1653925135
144,2,13,0,0,38,populaire,506022.2367064364
151,5,3,1,1,6,luxe,785747.4133145931
39,7,12,0,0,13,luxe,316898.1269800459
157,1,10,0,0,17,luxe,710213.7109256971
43,5,11,1,1,54,populaire,185854.97419703452
246,1,2,1,0,55,populaire,816432.8714929566
173,4,12,0,1,56,calme,692248.0514655786
56,5,12,0,0,57,calme,235011.29141081468
249,7,7,0,1,24,populaire,898659.2899176338
232,4,1,0,0,69,populaire,779624.3438498367
73,4,8,1,1,79,centre,394660.2424291185
122,2,12,0,1,2,populaire,513950.4661655036
168,5,7,0,0,20,populaire,683708.0734993017
221,1,7,1,0,31,luxe,920385.6284469675
57,1,12,1,0,1,centre,322464.11538871535
193,5,2,1,1,19,luxe,830935.5267793306
23,6,12,1,0,74,luxe,237031.42920039667
207,2,3,1,0,17,centre,781088.7316857846
76,2,1,1,1,53,centre,339642.4416139733
192,2,1,0,1,74,centre,760856.5227819537
39,1,3,0,0,35,calme,189444.92108316722
36,4,5,0,0,75,centre,171113.02860338386
138,7,4,1,1,60,luxe,668750.2644468213
90,6,14,1,1,59,centre,434627.84837228956
23,2,0,0,1,35,calme,151380.64420945846
240,1,12,0,0,43,luxe,971590.7645646824
33,1,9,1,0,67,centre,179418.21341555522
22,4,0,1,1,65,centre,187077.2839367801
235,5,14,0,1,43,luxe,1049752.2558019678
248,5,5,0,1,76,luxe,938446.6321688471
99,7,2,0,0,28,centre,489323.97593911854
205,7,2,0,0,47,calme,787479.5201259168
74,2,6,0,0,35,luxe,351911.5533700471
151,7,12,1,0,7,populaire,651947.2510955164
139,2,12,0,1,4,centre,632433.9087571533
43,6,0,0,1,77,luxe,257049.42965802902
181,7,0,1,0,46,luxe,805026.9967042917
177,4,13,0,1,42,centre,737186.9346308861
101,2,12,1,1,9,centre,581884.4937395864
166,4,9,1,0,9,centre,698779.3797792325
178,1,2,0,1,5,calme,671333.3717675166
207,2,13,0,0,15,populaire,740897.8968212653
79,1,7,1,0,59,luxe,470731.6060417831
166,3,0,1,0,25,centre,674041.8901809313
68,4,9,1,1,20,centre,377597.83154988696
82,3,12,0,0,57,calme,329398.142662303
129,2,3,0,1,40,populaire,427602.4692189597
230,1,8,0,1,29,luxe,961664.2501391568
169,2,13,0,0,4,populaire,642372.1226214342
171,3,3,0,0,9,populaire,590586.5367250184
128,2,9,1,0,10,centre,560467.2424523052
95,6,7,0,0,62,centre,454505.7419131796
49,5,6,0,0,6,centre,264628.5222542827
77,3,2,1,1,58,calme,310091.98245648906
249,2,6,0,1,11,calme,902568.3007315429
136,1,14,0,1,63,calme,496034.56312219496
178,2,6,0,0,40,centre,684478.6553931728
119,1,9,1,0,59,centre,470484.32819214603
211,5,2,1,1,71,centre,824792.2469722554
38,2,1,0,0,27,populaire,116424.95330050675
195,7,14,0,1,79,calme,727963.4591956288
192,7,8,0,1,62,calme,767702.809916505
247,5,14,1,1,2,populaire,940315.6835248824
113,3,0,1,0,31,luxe,582245.5060113887
202,1,13,0,0,20,populaire,701129.9805863797
132,7,6,0,1,54,populaire,472242.5597604222
202,6,3,0,0,17,centre,796687.6983206628
244,3,1,0,0,52,luxe,992894.1579930615
165,1,14,1,0,74,populaire,530733.0672669412
82,5,1,1,1,60,luxe,507880.62133516726
135,7,7,0,1,49,luxe,723655.7020198873
132,4,6,1,1,7,centre,607412.9955765575
239,2,11,1,1,11,luxe,981776.2325725328
66,5,6,0,1,50,centre,369596.0389910235
222,1,4,0,0,65,calme,754035.998937555
76,1,13,0,1,40,populaire,251498.82014764173
137,1,9,0,0,21,centre,602341.0463769599
64,1,7,1,1,8,centre,365420.20923643064
180,2,13,0,0,77,populaire,604438.6864725767
164,3,1,0,0,78,centre,639900.0834451264
217,6,1,0,1,10,luxe,976451.0242519265
23,4,4,0,0,12,centre,217027.08603918258
167,2,14,1,0,55,centre,675664.0718482872
66,1,0,0,0,27,luxe,380182.80886406923
238,2,5,0,0,63,populaire,784670.7996362236
162,5,3,1,0,63,centre,695822.8040715157
217,6,5,0,0,69,calme,762063.7998010488
66,1,6,0,1,54,populaire,185983.3344895361
97,4,12,0,0,36,calme,404830.4070512202
143,1,2,1,1,32,calme,561122.0513230171
94,6,10,0,0,24,calme,386521.40655427374
122,4,12,0,0,22,centre,526691.1962777554
156,6,7,0,0,59,luxe,712108.3519209535
109,4,6,1,0,55,centre,457186.70612247224
163,3,12,0,0,62,calme,551046.0286412032
88,7,0,0,0,7,calme,400060.97983616794
80,3,5,0,0,16,luxe,417596.2962489872
157,2,6,1,0,56,populaire,538528.8033180296
69,2,13,1,1,74,calme,297338.8513211884
22,4,10,0,1,61,centre,203021.8426496591
224,1,14,0,1,10,calme,878251.763379856
126,7,3,1,1,66,calme,493791.34647707053
132,5,13,0,0,39,populaire,384616.83934427146
113,5,1,1,0,39,luxe,607792.1690633174
137,1,9,1,0,55,calme,494706.6154304256
217,1,8,1,1,52,populaire,681531.5979324841
100,3,6,0,1,27,populaire,412024.43541522097
128,5,0,1,1,41,calme,549316.6643808949
70,4,7,1,0,45,calme,355595.8000296676
166,6,14,0,0,17,luxe,814823.308425565
189,2,2,0,1,22,centre,783440.1803386251
54,6,3,0,0,25,centre,294745.0848732461
65,3,11,1,0,28,luxe,437847.6523272
173,5,4,1,0,51,populaire,665579.9294666067
88,7,0,0,1,74,populaire,328895.66321756854
112,1,14,1,0,45,luxe,539311.592665331
83,7,5,0,1,0,centre,431193.4273609236
184,7,9,0,1,62,populaire,704340.1567438645
231,5,5,0,0,15,centre,935257.2469875315
68,4,1,0,0,24,populaire,239067.9193641283
168,3,10,0,0,61,centre,597618.6715163752
93,1,9,1,1,79,luxe,397949.0402500598
211,6,5,1,1,15,centre,911062.6482518701
24,4,7,0,0,68,populaire,23024.184838837442
119,6,5,1,0,69,populaire,418781.2881797698
89,2,3,1,1,33,populaire,348101.3407246645
109,3,14,0,1,79,calme,403489.41684028687
23,4,3,1,1,52,calme,156509.27859233072
145,4,8,1,1,22,populaire,552991.6012594394
58,6,5,0,1,42,luxe,489562.60411571513
182,1,7,1,0,43,populaire,597163.2635279903
148,2,7,1,1,31,luxe,685063.9095002551
43,6,6,1,1,22,populaire,201850.53052245642
76,4,2,1,0,19,populaire,320931.9649177355
119,3,9,1,1,18,luxe,616636.5767059717
89,4,0,0,1,71,centre,402707.6993498468
60,5,4,0,0,28,calme,281057.3086339568
201,3,12,0,1,17,populaire,742367.2609596049
193,3,14,0,0,68,luxe,863513.638605353
79,4,9,0,1,11,luxe,439318.5018304373
127,1,9,1,1,9,calme,542488.5176616845
207,3,14,1,0,36,calme,822419.1907176594
76,5,1,0,1,54,centre,375808.56470260664
50,6,11,0,1,3,populaire,210016.9548269917
103,1,9,0,0,62,calme,332314.4985962741
171,1,12,1,1,11,centre,744847.2874407722
236,1,1,1,1,17,populaire,765937.628321641
55,3,13,1,1,7,populaire,240613.0799171309
232,1,6,1,1,31,luxe,951092.2341627649
177,4,10,1,1,48,calme,712280.0896844125
171,1,12,1,0,62,centre,660784.2400696707
127,5,2,0,1,76,centre,533871.0006193002
125,2,12,1,1,58,luxe,582484.2141462907
177,5,7,0,0,66,centre,705463.0276792422
105,3,8,0,0,38,centre,455611.1889092338
239,1,13,1,0,49,populaire,792736.9827475809
154,1,12,1,0,70,calme,590844.7284038257
182,4,7,1,1,25,luxe,871977.3128641231
202,6,5,1,1,22,calme,810860.2299903983
239,1,4,1,1,62,centre,883869.4729390005
33,7,2,1,1,65,centre,267360.7804122585
139,5,2,1,1,38,centre,569139.8005886808
157,3,6,1,1,65,calme,562721.4070256494
99,2,12,0,1,45,luxe,529901.9669204018
163,1,4,0,0,14,luxe,778951.0838442498
201,2,11,1,1,15,populaire,727368.8768620413
242,1,13,0,0,71,luxe,947308.1358763365
125,3,5,1,0,15,populaire,450911.3156775858
236,6,13,0,0,38,centre,939793.7895071497
224,5,5,0,1,10,luxe,991177.4578364594
89,3,8,1,1,35,populaire,319107.76135038264
63,2,0,1,0,17,populaire,224124.56268230258
92,1,7,1,1,22,calme,419813.26546812325
64,2,9,0,1,76,centre,290744.2760073556
247,5,12,0,0,48,luxe,1035630.3525035233
203,7,12,1,0,41,luxe,910271.3003079499
126,3,4,0,1,43,luxe,570720.6710846348
103,2,12,1,0,0,populaire,360537.8767006606
101,2,5,0,0,6,luxe,482553.1014049436
126,5,5,1,0,47,luxe,637952.2821768026
204,7,0,0,1,15,luxe,921530.9279512672
40,1,2,1,1,47,centre,233910.6995400182
215,7,11,1,0,77,centre,841078.4905650578
197,2,5,1,0,42,populaire,670303.2114591618
180,5,13,0,1,50,calme,705835.7469441664
238,1,14,1,1,65,luxe,1038203.6382784446
26,7,13,0,1,30,luxe,312710.2090992786
89,7,10,1,1,38,populaire,403765.6135461271
146,7,10,1,1,8,luxe,736093.3429744609
162,6,8,1,1,40,calme,718616.9938783685
229,1,5,0,0,62,populaire,764379.6058387551
179,7,14,0,0,13,centre,773871.198029783
222,6,11,0,0,57,calme,823910.9647875188
167,3,12,1,1,73,luxe,786272.6838567911
235,5,5,0,0,63,calme,887424.2061496337
162,7,0,1,0,27,centre,697919.833472143
195,1,8,1,0,3,populaire,674707.8231076726
218,6,3,1,0,33,calme,883276.7405012354
168,6,14,1,0,3,populaire,653844.5833089915
189,3,1,1,0,69,populaire,629566.3751740033
173,4,0,0,0,57,luxe,721404.3229353286
139,5,2,0,1,3,luxe,700909.9219424813
147,4,2,1,0,49,populaire,561627.5011102988
161,1,4,1,0,4,centre,670202.6926643943
76,5,0,0,1,74,populaire,285155.1116519918
184,3,6,1,0,44,centre,691336.8490645661
77,1,12,1,1,34,calme,292501.2202071204
40,5,0,1,0,74,populaire,128489.61259954324
101,5,3,1,1,74,calme,387422.63962790964
88,4,5,0,0,26,populaire,311292.0231912233
